"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2020","0.28350","0.27790","0.28790","0.26870","149.94M","2.09%"
"02/05/2020","0.27770","0.26750","0.28220","0.26750","138.82M","3.89%"
"02/04/2020","0.26730","0.25450","0.27090","0.24770","127.04M","5.03%"
"02/03/2020","0.25450","0.25060","0.25950","0.24720","70.51M","1.39%"
"02/02/2020","0.25100","0.24140","0.26140","0.23600","89.79M","3.98%"
"02/01/2020","0.24140","0.23960","0.24310","0.23720","32.49M","0.79%"
"01/31/2020","0.23950","0.24380","0.24490","0.23430","62.48M","-1.72%"
"01/30/2020","0.24370","0.23530","0.24680","0.23100","59.92M","3.57%"
"01/29/2020","0.23530","0.23900","0.24200","0.23440","50.05M","-1.59%"
"01/28/2020","0.23910","0.23080","0.24150","0.23080","62.54M","3.55%"
"01/27/2020","0.23090","0.23140","0.23390","0.22640","41.40M","-0.13%"
"01/26/2020","0.23120","0.21920","0.23210","0.21800","33.81M","5.33%"
"01/25/2020","0.21950","0.22220","0.22250","0.21680","19.93M","-1.17%"
"01/24/2020","0.22210","0.22600","0.22620","0.21390","48.35M","-1.73%"
"01/23/2020","0.22600","0.23720","0.23720","0.22150","39.33M","-4.72%"
"01/22/2020","0.23720","0.23730","0.23970","0.23320","33.34M","0.00%"
"01/21/2020","0.23720","0.23330","0.24200","0.23130","47.56M","1.80%"
"01/20/2020","0.23300","0.23560","0.23650","0.22450","39.66M","-1.15%"
"01/19/2020","0.23570","0.24340","0.25160","0.22720","82.35M","-3.20%"
"01/18/2020","0.24350","0.23920","0.25400","0.23180","76.45M","1.88%"
"01/17/2020","0.23900","0.22900","0.24450","0.22670","78.52M","4.28%"
"01/16/2020","0.22920","0.23420","0.23500","0.22270","63.49M","-1.93%"
"01/15/2020","0.23370","0.23430","0.24300","0.22660","118.44M","-0.64%"
"01/14/2020","0.23520","0.21140","0.24500","0.21130","143.14M","11.26%"
"01/13/2020","0.21140","0.21530","0.21550","0.21000","22.29M","-1.81%"
"01/12/2020","0.21530","0.21120","0.21680","0.20990","29.86M","1.89%"
"01/11/2020","0.21130","0.21280","0.21990","0.20880","62.05M","-0.70%"
"01/10/2020","0.21280","0.20380","0.21290","0.20030","62.56M","4.47%"
"01/09/2020","0.20370","0.20740","0.20880","0.20130","34.46M","-1.83%"
"01/08/2020","0.20750","0.21330","0.21770","0.20330","77.82M","-2.86%"
"01/07/2020","0.21360","0.22320","0.22540","0.20740","102.40M","-4.17%"
"01/06/2020","0.22290","0.19460","0.22360","0.19430","92.99M","14.54%"
"01/05/2020","0.19460","0.19300","0.19710","0.19290","19.72M","0.78%"
"01/04/2020","0.19310","0.19340","0.19370","0.19130","12.67M","-0.10%"
"01/03/2020","0.19330","0.18740","0.19380","0.18460","25.17M","3.09%"
"01/02/2020","0.18750","0.19300","0.19300","0.18640","17.41M","-2.80%"
"01/01/2020","0.19290","0.19290","0.19520","0.19220","10.03M","0.00%"
